date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:06:51	16468/16468	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/swiper/swiper-bundle.min.css	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/swiper/swiper-bundle.min.css	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:52	18354/18354	---M--	200	added ('OK')	text/css	date:Sat,%2010%20Dec%202022%2009:53:59%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/css/style.css	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/css/style.css	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:52	80670/80670	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2011:19:51%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/img/lvpei-logo.png	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/img/lvpei-logo.png	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:52	871344/871344	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2010:21:35%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/img/slide/slide-1.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/img/slide/slide-1.jpg	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:53	879353/879353	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2010:27:20%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/img/slide/slide-2.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/img/slide/slide-2.jpg	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:53	1053176/1053176	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2010:27:38%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/img/slide/slide-3.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/img/slide/slide-3.jpg	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:53	80496/80496	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:53	55880/55880	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/glightbox/js/glightbox.min.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/glightbox/js/glightbox.min.js	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:53	35445/35445	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/isotope-layout/isotope.pkgd.min.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/isotope-layout/isotope.pkgd.min.js	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:54	143629/143629	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/swiper/swiper-bundle.min.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/swiper/swiper-bundle.min.js	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:54	21112/21112	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/waypoints/noframework.waypoints.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/waypoints/noframework.waypoints.js	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:54	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:36:56%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/php-email-form/validate.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/php-email-form/validate.js	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:54	4486/4486	---M--	200	added ('OK')	application/javascript	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/js/main.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/js/main.js	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/index.html)
15:06:56	55504/55504	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Sep%202025%2009:36:57%20GMT	https://www.lvpei.org/education	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/education.html	(from https://www.lvpei.org/services)
15:06:56	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:36:57%20GMT	https://www.lvpei.org/contact-us/images/logo-dark.png	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/contact-us/images/logo-dark.png	(from https://www.lvpei.org/contact-us/contact-hyderabad)
15:06:56	305827/305827	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jun%202018%2007:27:46%20GMT	https://www.lvpei.org/assets/images/contact-us/hyderabad/hyderabad-campus.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/contact-us/hyderabad/hyderabad-campus.jpg	(from https://www.lvpei.org/contact-us/contact-hyderabad)
15:06:56	246191/246191	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jun%202018%2007:27:35%20GMT	https://www.lvpei.org/assets/images/contact-us/bhubaneswar/bhubaneswar-campus.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/contact-us/bhubaneswar/bhubaneswar-campus.jpg	(from https://www.lvpei.org/contact-us/contact-bhubaneswar)
15:06:57	244290/244290	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Jun%202018%2007:28:08%20GMT	https://www.lvpei.org/assets/images/contact-us/visakhapatnam/visakhapatnam-campus.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/contact-us/visakhapatnam/visakhapatnam-campus.jpg	(from https://www.lvpei.org/contact-us/contact-visakhapatnam)
15:06:57	262777/262777	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20May%202021%2008:06:08%20GMT	https://www.lvpei.org/assets/images/contact-us/vijayawada/vijayawada-campus.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/contact-us/vijayawada/vijayawada-campus.jpg	(from https://www.lvpei.org/contact-us/contact-vijayawada)
15:06:57	527621/527621	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Mar%202024%2007:47:52%20GMT	https://www.lvpei.org/assets/images/contact-us/kadapa/kadapa-campus.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/contact-us/kadapa/kadapa-campus.jpg	(from https://www.lvpei.org/contact-us/contact-kadapa)
15:06:58	82101/82101	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:03%20GMT	https://www.lvpei.org/assets/images/sub-speciality/1.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/1.jpg	(from https://www.lvpei.org/sub-speciality)
15:06:58	92879/92879	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:04%20GMT	https://www.lvpei.org/assets/images/sub-speciality/2.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/2.jpg	(from https://www.lvpei.org/sub-speciality)
15:06:58	45743/45743	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:04%20GMT	https://www.lvpei.org/assets/images/sub-speciality/3.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/3.jpg	(from https://www.lvpei.org/sub-speciality)
15:06:58	125070/125070	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:05%20GMT	https://www.lvpei.org/assets/images/sub-speciality/4.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/4.jpg	(from https://www.lvpei.org/sub-speciality)
15:06:58	85859/85859	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:04%20GMT	https://www.lvpei.org/assets/images/sub-speciality/5.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/5.jpg	(from https://www.lvpei.org/sub-speciality)
15:06:59	58905/58905	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:05%20GMT	https://www.lvpei.org/assets/images/sub-speciality/6.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/6.jpg	(from https://www.lvpei.org/sub-speciality)
15:06:59	66165/66165	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:05%20GMT	https://www.lvpei.org/assets/images/sub-speciality/7.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/7.jpg	(from https://www.lvpei.org/sub-speciality)
15:06:59	76887/76887	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Sep%202025%2009:37:01%20GMT	https://www.lvpei.org/sub-speciality/strabismus-neuro-ophthalmology	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/sub-speciality/strabismus-neuro-ophthalmology.html	(from https://www.lvpei.org/sub-speciality)
15:06:59	97612/97612	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Sep%202018%2012:00:31%20GMT	https://www.lvpei.org/assets/images/sub-speciality/8.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/8.jpg	(from https://www.lvpei.org/sub-speciality)
15:07:00	125218/125218	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Sep%202025%2009:37:01%20GMT	https://www.lvpei.org/sub-speciality/retinopathy-prematurity-rop	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/sub-speciality/retinopathy-prematurity-rop.html	(from https://www.lvpei.org/sub-speciality)
15:07:00	93718/93718	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:06%20GMT	https://www.lvpei.org/assets/images/sub-speciality/9.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/9.jpg	(from https://www.lvpei.org/sub-speciality)
15:07:00	89957/89957	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:03%20GMT	https://www.lvpei.org/assets/images/sub-speciality/10.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/10.jpg	(from https://www.lvpei.org/sub-speciality)
15:07:00	70082/70082	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Jul%202018%2009:07:18%20GMT	https://www.lvpei.org/assets/images/sub-speciality/11.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/11.jpg	(from https://www.lvpei.org/sub-speciality)
15:07:01	79586/79586	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:04%20GMT	https://www.lvpei.org/assets/images/sub-speciality/12.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/12.jpg	(from https://www.lvpei.org/sub-speciality)
15:07:01	25451/25451	---M--	200	added ('OK')	application/javascript	date:Thu,%2021%20Mar%202019%2005:07:39%20GMT	https://www.lvpei.org/assets/js/pre_surgical_information.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/js/pre_surgical_information.js	(from https://www.lvpei.org/pre-surgical-information)
15:07:02	35973/35973	---M-Z	200	added ('OK')	text/css	etag:W/%2228feccc0-8c85%22	http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	D:/Ai%20Chatbot/My_Bot_v1/code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css	(from https://www.lvpei.org/pre-surgical-information)
15:07:03	520714/520714	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-7f20a%22	https://code.jquery.com/ui/1.12.1/jquery-ui.js	D:/Ai%20Chatbot/My_Bot_v1/code.jquery.com/ui/1.12.1/jquery-ui.js	(from https://www.lvpei.org/pre-surgical-information)
15:07:04	274731/274731	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Mar%202022%2006:35:37%20GMT	https://www.lvpei.org/storage/news_events/PS_1646894137.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/storage/news_events/PS_1646894137.jpg	(from https://www.lvpei.org/news-event/homes-vision-loss-and-mental-health-among-the-elderly)
15:07:04	26255/26255	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Mar%202022%2006:35:37%20GMT	https://www.lvpei.org/storage/news_events/PS_1646894137_thumb.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/storage/news_events/PS_1646894137_thumb.jpg	(from https://www.lvpei.org/news-event/homes-vision-loss-and-mental-health-among-the-elderly)
15:07:04	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:37:06%20GMT	https://www.lvpei.org/services/vision-rehabilitation/images/logo-dark.png	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/services/vision-rehabilitation/images/logo-dark.png	(from https://www.lvpei.org/services/vision-rehabilitation/vision-rehabilitation-services)
15:07:04	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:37:06%20GMT	https://www.lvpei.org/services/vision-rehabilitation/images/services/icare/Providing_Comprehensive_Children_Eye_Care_Services.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/services/vision-rehabilitation/images/services/icare/Providing_Comprehensive_Children_Eye_Care_Services.pdf	(from https://www.lvpei.org/services/vision-rehabilitation/vision-rehabilitation-services)
15:07:05	19458/19458	---M--	200	added ('OK')	application/pdf	date:Tue,%2023%20May%202017%2011:39:43%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/oneyr_visionrehabilitation.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/oneyr_visionrehabilitation.pdf	(from https://www.lvpei.org/services/vision-rehabilitation/educational-programs)
15:07:05	20907/20907	---M--	200	added ('OK')	application/pdf	date:Tue,%2023%20May%202017%2011:39:48%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/short_earlyintervention.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/short_earlyintervention.pdf	(from https://www.lvpei.org/services/vision-rehabilitation/educational-programs)
15:07:05	25185/25185	---M--	200	added ('OK')	application/pdf	date:Tue,%2023%20May%202017%2011:39:54%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/short_edurehabilitation.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/short_edurehabilitation.pdf	(from https://www.lvpei.org/services/vision-rehabilitation/educational-programs)
15:07:06	32763/32763	---M--	200	added ('OK')	application/pdf	date:Tue,%2023%20May%202017%2011:40:03%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/short_low_vision_rehab-3.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/short_low_vision_rehab-3.pdf	(from https://www.lvpei.org/services/vision-rehabilitation/educational-programs)
15:07:06	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:37:08%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/LAP.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/LAP.pdf	(from https://www.lvpei.org/services/vision-rehabilitation/educational-programs)
15:07:07	86706/86706	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Oct%202018%2007:23:49%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/helping-hands-pavani.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/helping-hands-pavani.jpg	(from https://www.lvpei.org/services/vision-rehabilitation/helping-hands)
15:07:07	92578/92578	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Oct%202018%2007:33:49%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/helping-hands-mohan.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/helping-hands-mohan.jpg	(from https://www.lvpei.org/services/vision-rehabilitation/helping-hands)
15:07:07	1220612/1220612	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Oct%202018%2011:57:56%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/helping-hands-logo.png	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/helping-hands-logo.png	(from https://www.lvpei.org/services/vision-rehabilitation/helping-hands)
15:07:07	138042/138042	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Oct%202018%2009:50:37%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/helping-hands-shiv-mohan.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/helping-hands-shiv-mohan.jpg	(from https://www.lvpei.org/services/vision-rehabilitation/helping-hands)
15:07:07	80702/80702	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Oct%202018%2009:55:58%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/helping-hands-sarita.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/helping-hands-sarita.jpg	(from https://www.lvpei.org/services/vision-rehabilitation/helping-hands)
15:07:08	463211/463211	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Oct%202018%2010:10:53%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/google-play.png	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/helping-hands/google-play.png	(from https://www.lvpei.org/services/vision-rehabilitation/helping-hands)
15:07:08	51098/51098	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Sep%202025%2009:37:10%20GMT	https://www.lvpei.org/services/vision-rehabilitation/helping-hands-faq	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/services/vision-rehabilitation/helping-hands-faq.html	(from https://www.lvpei.org/services/vision-rehabilitation/helping-hands)
15:07:10	0/0	---MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2006%20Sep%202025%2009:37:10%20GMT	http://www.lvpei.org/helplinenew/	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/helplinenew/index.html	(from https://www.lvpei.org/services/vision-rehabilitation/helping-hands)
15:07:10	58350/58350	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Sep%202025%2009:37:10%20GMT	https://www.lvpei.org/services/vision-rehabilitation/happy-to-help	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/services/vision-rehabilitation/happy-to-help.html	(from https://www.lvpei.org/services/vision-rehabilitation/helping-hands)
15:07:30	2072698/2072698	---M--	200	added ('OK')	application/pdf	date:Thu,%2025%20May%202017%2009:55:33%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/early_intervention_services_children_multiple_disabilities.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/early_intervention_services_children_multiple_disabilities.pdf	(from https://www.lvpei.org/services/vision-rehabilitation/gallery)
15:07:30	5205910/5205910	---M--	200	added ('OK')	application/pdf	date:Thu,%2025%20May%202017%2009:30:42%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/assistive_technology_tesource_centre.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/assistive_technology_tesource_centre.pdf	(from https://www.lvpei.org/services/vision-rehabilitation/gallery)
15:07:30	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:37:32%20GMT	https://www.lvpei.org/services/icare/images/logo-dark.png	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/services/icare/images/logo-dark.318.delayed	(from https://www.lvpei.org/services/icare/training-programs)
15:07:31	70472/70472	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Sep%202025%2009:37:32%20GMT	https://www.lvpei.org/icare	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/icare.html	(from https://www.lvpei.org/services/icare/training-programs)
15:07:31	2943889/2943889	---M--	200	added ('OK')	application/pdf	date:Thu,%2025%20May%202017%2009:56:19%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/home_management_skills.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/home_management_skills.pdf	(from https://www.lvpei.org/services/vision-rehabilitation/gallery)
15:07:32	183754/183754	---M--	200	added ('OK')	application/pdf	date:Wed,%2021%20May%202025%2004:35:27%20GMT	https://www.lvpei.org/assets/images/services/icare/diploma_eye_health_management.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/icare/diploma_eye_health_management.pdf	(from https://www.lvpei.org/services/icare/training-programs)
15:07:32	93894/93894	---M--	200	added ('OK')	application/pdf	date:Sat,%2020%20Apr%202019%2009:21:12%20GMT	https://www.lvpei.org/assets/images/services/icare/generic_application_form.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/icare/generic_application_form.pdf	(from https://www.lvpei.org/services/icare/training-programs)
15:07:33	3021985/3021985	---M--	200	added ('OK')	application/pdf	date:Thu,%2005%20Dec%202024%2004:33:16%20GMT	https://www.lvpei.org/assets/images/services/icare/icare_training_brochure.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/icare/icare_training_brochure.pdf	(from https://www.lvpei.org/services/icare/training-programs)
15:07:59	2744962/2744962	---M--	200	added ('OK')	application/pdf	date:Wed,%2019%20Mar%202025%2005:12:19%20GMT	https://www.lvpei.org/assets/images/services/icare/dceh-brochure.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/icare/dceh-brochure.pdf	(from https://www.lvpei.org/services/icare/training-programs)
15:07:59	3607230/3607230	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2005:24:24%20GMT	https://www.lvpei.org/assets/images/services/icare/CEH_brochure.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/icare/CEH_brochure.pdf	(from https://www.lvpei.org/services/icare/training-programs)
15:07:59	2167062/2167062	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2005:24:26%20GMT	https://www.lvpei.org/assets/images/services/icare/eyeprompt_brouchure.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/icare/eyeprompt_brouchure.pdf	(from https://www.lvpei.org/services/icare/training-programs)
15:07:59	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:38:01%20GMT	https://www.lvpei.org/services/icare/projects/images/logo-dark.png	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/services/icare/projects/images/logo-dark.320.delayed	(from https://www.lvpei.org/services/icare/projects/service-delivery)
15:08:00	51884/51884	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Sep%202025%2009:38:01%20GMT	https://www.lvpei.org/icare/projects	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/icare/projects.html	(from https://www.lvpei.org/services/icare/projects/service-delivery)
15:08:01	13371549/13371549	---M--	200	added ('OK')	application/pdf	date:Thu,%2025%20May%202017%2009:54:51%20GMT	https://www.lvpei.org/assets/images/services/vision-rehabilitation/blind_etiquette.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/vision-rehabilitation/blind_etiquette.pdf	(from https://www.lvpei.org/services/vision-rehabilitation/gallery)
15:08:01	617644/617644	---M--	200	added ('OK')	application/pdf	date:Thu,%2027%20Jul%202023%2000:43:32%20GMT	https://www.lvpei.org/assets/images/services/icare/complete-projects.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/icare/complete-projects.pdf	(from https://www.lvpei.org/services/icare/projects/epidemiological-research)
15:08:01	257086/257086	---M--	200	added ('OK')	application/pdf	date:Sat,%2009%20Nov%202024%2006:55:51%20GMT	https://www.lvpei.org/assets/images/services/icare/icare-publications-2006-2023.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/icare/icare-publications-2006-2023.pdf	(from https://www.lvpei.org/services/icare/projects/epidemiological-research)
15:08:02	39069/39069	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Nov%202018%2010:11:33%20GMT	https://www.lvpei.org/assets/images/services/icare/gallery/community-eye-care/001.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/icare/gallery/community-eye-care/001.jpg	(from https://www.lvpei.org/services/icare/gallery)
15:08:02	65251/65251	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Nov%202018%2010:11:33%20GMT	https://www.lvpei.org/assets/images/services/icare/gallery/community-eye-care/002.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/services/icare/gallery/community-eye-care/002.jpg	(from https://www.lvpei.org/services/icare/gallery)
